title,site,date,writer,content,comments,label,sentencelabel
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló, ,,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"Így szerinte Románia regionális energiahatalom lehet, a román állampolgárok pedig olcsóbb gázhoz juthatnak.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"A Fekete-tenger talapzatában lévő gáz kitermelése nyomán a bevétel 60 százaléka a román államot, 40 százaléka pedig a befektetőt illetné meg a tervezet szerint – írta Ciolacu.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"Rámutatott arra, hogy az offhsore-törvény stabilitást és kiszámítható joggyakorlatot biztosítana nemcsak a fekete-tengeri földgázt kitermelni szándékozó befektetők számára, hanem a szárazföldi kitermelők számára is.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,Ciolacu tájékoztatása szerint,,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"a kitermelés már az idei év második felében megkezdődhet, a Black Sea Oil and Gas vállalat már megkezdte az előkészületeket mintegy évi egymilliárd köbméter földgáz felszínre hozatalához.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"A jogszabály ugyanolyan adófeltételeket teremt az offshore (nyílt vízi) kitermelés, mint a nagy mélységű onshore (szárazföldi) kitermelés számára – hangsúlyozta a politikus.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló," Utóbbira a Buzău megyei Caragele környékén nemrég felfedezett földgázmezőt említette példaként, amelynek kitermelése szerinte 2024 elején kezdődhet el.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"A Fekete-tenger talapzatában lévő egyik gázmező, a Neptun Deep kitermelésének előkészületei jövő évben kezdődhetnek el, az első adag gáz várhatóan 2026 végén, 2027 elején kerülhet a felszínre – tette hozzá bejegyzésében.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"A gázmezők kitermelésével Románia a belső szükségleténél kétszer annyi gáz fölött rendelkezhet, és ezzel vezető szerephez juthat a régió energiabiztonságának megteremtésében.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló, A többletnek köszönhetően ugyanakkor a háztartási fogyasztók számára alacsonyabb áron számlázhatják ki a gázt – írta Ciolacu.,,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"Eközben Virgil Popescu energiaügyi miniszter Facebook-oldalán úgy fogalmazott,",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,az offshore-törvény elfogadása biztosítja Románia energiafüggetlenségét és csökkenti az orosz gázfüggőséget.,,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"A tárcavezető szintén közölte, a törvény lehetővé teszi a fekete-tengeri földgáz kitermelését oly módon, hogy a jövedelem 60 százaléka a román államot, a 40 százaléka pedig a beruházókat illeti meg.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló," Popescu fontosnak nevezte, hogy a jogszabály stabilitást és kiszámítható joggyakorlatot biztosít nemcsak a nyílt vízi (offshore), hanem szárazföldi (onshore) kitermelők számára is.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló," A miniszter felhívta a figyelmet arra is, hogy a törvény elfogadása után a Romániában kitermelt földgázmennyiség megkétszereződik, bőven fedezni fogja a hazai szükségletet, és az ország hozzájárul majd a régió energiabiztonságához.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"A hírt Marcel Ciolacu, a Szociáldemokrata Párt (PSD) elnöke osztotta meg a Facebook-oldalán – írja az Agerpres.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,A politikus közlése szerint elfogadása esetén,,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"a jogszabály zöld utat fog adni a fekete-tengeri beruházásoknak, és csökkenteni fogja az orosz földgáztól való függőséget.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló, ,,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"Így szerinte Románia regionális energiahatalom lehet, a román állampolgárok pedig olcsóbb gázhoz juthatnak.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"A Fekete-tenger talapzatában lévő gáz kitermelése nyomán a bevétel 60 százaléka a román államot, 40 százaléka pedig a befektetőt illetné meg a tervezet szerint – írta Ciolacu.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"Rámutatott arra, hogy az offhsore-törvény stabilitást és kiszámítható joggyakorlatot biztosítana nemcsak a fekete-tengeri földgázt kitermelni szándékozó befektetők számára, hanem a szárazföldi kitermelők számára is.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,Ciolacu tájékoztatása szerint,,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"a kitermelés már az idei év második felében megkezdődhet, a Black Sea Oil and Gas vállalat már megkezdte az előkészületeket mintegy évi egymilliárd köbméter földgáz felszínre hozatalához.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"A jogszabály ugyanolyan adófeltételeket teremt az offshore (nyílt vízi) kitermelés, mint a nagy mélységű onshore (szárazföldi) kitermelés számára – hangsúlyozta a politikus.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló," Utóbbira a Buzău megyei Caragele környékén nemrég felfedezett földgázmezőt említette példaként, amelynek kitermelése szerinte 2024 elején kezdődhet el.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"A Fekete-tenger talapzatában lévő egyik gázmező, a Neptun Deep kitermelésének előkészületei jövő évben kezdődhetnek el, az első adag gáz várhatóan 2026 végén, 2027 elején kerülhet a felszínre – tette hozzá bejegyzésében.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"A gázmezők kitermelésével Románia a belső szükségleténél kétszer annyi gáz fölött rendelkezhet, és ezzel vezető szerephez juthat a régió energiabiztonságának megteremtésében.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló, A többletnek köszönhetően ugyanakkor a háztartási fogyasztók számára alacsonyabb áron számlázhatják ki a gázt – írta Ciolacu.,,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"Eközben Virgil Popescu energiaügyi miniszter Facebook-oldalán úgy fogalmazott,",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,az offshore-törvény elfogadása biztosítja Románia energiafüggetlenségét és csökkenti az orosz gázfüggőséget.,,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló,"A tárcavezető szintén közölte, a törvény lehetővé teszi a fekete-tengeri földgáz kitermelését oly módon, hogy a jövedelem 60 százaléka a román államot, a 40 százaléka pedig a beruházókat illeti meg.",,0,
„Románia regionális energiahatalom lehet” – Benyújtották a parlamentben az offshore-törvény tervezetét,Kronika(RO),"2022. április 15., 12:54",Hírösszefoglaló," Popescu fontosnak nevezte, hogy a jogszabály stabilitást és kiszámítható joggyakorlatot biztosít nemcsak a nyílt vízi (offshore), hanem szárazföldi (onshore) kitermelők számára is.",,0,
Több száz ukrajnai menekült talált munkát magának Erdélyben,Kronika(RO),"2022. április 15., 19:18",Hírösszefoglaló,A Romániában munkába állt ukrán menekültek egynegyede Bukarestben talált állást – közölte az Agerpres hírügynökséggel a munkaügyi és társadalomvédelmi minisztérium pénteken.,,1,
Több száz ukrajnai menekült talált munkát magának Erdélyben,Kronika(RO),"2022. április 15., 19:18",Hírösszefoglaló,A szaktárca kimutatása szerint az ukrajnai háború kezdetétől Romániában 1891 menekült talált állást.,,1,
Több száz ukrajnai menekült talált munkát magának Erdélyben,Kronika(RO),"2022. április 15., 19:18",Hírösszefoglaló, Közülük 452-en fővárosi munkáltatóknál helyezkedtek el.,,1,
Több száz ukrajnai menekült talált munkát magának Erdélyben,Kronika(RO),"2022. április 15., 19:18",Hírösszefoglaló,"A megyék közül Beszterce-Naszódban találtak a legtöbben munkahelyet, itt 270 egyéni munkaszerződést kötöttek ukrajnai menekültekkel.",,1,
Több száz ukrajnai menekült talált munkát magának Erdélyben,Kronika(RO),"2022. április 15., 19:18",Hírösszefoglaló,"Arad megyében 167, Temes megyében 126, Ilfov megyében 101, Máramaros megyében 87, Kolozs megyében 80, Szatmár megyében 73, Bihar megyében 69, Suceava megyében 53 és Brassó megyében 50 ukrán állampolgár talált eddig állást.",,1,
Több száz ukrajnai menekült talált munkát magának Erdélyben,Kronika(RO),"2022. április 15., 19:18",Hírösszefoglaló,"Marius Budăi munkaügyi miniszter azt nyilatkozta az Agerpres hírügynökségnek, hogy nem hoztak létre külön munkahelyeket az ukrán menekültek számára, hanem már eleve betöltésre váró állásokat foglaltak el.",,1,
Több száz ukrajnai menekült talált munkát magának Erdélyben,Kronika(RO),"2022. április 15., 19:18",Hírösszefoglaló," Romániában 4371 munkaszerződéses ukrán állampolgárt foglalkoztatnak, de közülük a legtöbben a háború kitörése, vagyis 2022.",,1,
Több száz ukrajnai menekült talált munkát magának Erdélyben,Kronika(RO),"2022. április 15., 19:18",Hírösszefoglaló, február 24-e előtt kezdtek el itt dolgozni.,,1,
Több száz ukrajnai menekült talált munkát magának Erdélyben,Kronika(RO),"2022. április 15., 19:18",Hírösszefoglaló,A szaktárca kimutatása szerint az ukrajnai háború kezdetétől Romániában 1891 menekült talált állást.,,1,
