content,sentencelabel
" A két ütköző jármű elsodort egy harmadikat is, amelyet egy Temes megyei 38 éves férfi vezetett – tájékoztatott a rendőrség.",0
" Mindhárom sofőrt megszondáztatták, egyikük sem fogyasztott alkoholt.",0
A rendőrök tovább vizsgálják a baleset körülményeit.,0
"A tájékoztatás szerint három jármű – két kisbusz és egy személyautó – ütközött Teregova térségében, a 6-os országúton.",0
" Az egyik kisbuszban 13 gyermek és három felnőtt, a másik kisbuszban öt felnőtt, a személygépkocsiban pedig két felnőtt ült.",0
Tíz személyt a helyszínen látnak el a mentőorvosok.,0
 Egy kiskorú esetében újraélesztési műveletekre van szükség.,0
"A hatóságok aktiválták a vörös beavatkozási kódot, az érintett útszakaszon leállt a forgalom – közölte az Agerpres.",0
" Utólag a hatóságok arról adtak tájékoztatást, hogy a súlyos közúti balesetnek tíz sérültje van, közülük öten kiskorúak.",0
A Krassó-Szörény megyei rendőr-főkapitányság tájékoztatása szerint a tíz sérült közül ötöt – négy felnőttet és egy gyermeket – kórházba szállítottak.,0
" A balesetben érintett kisbuszok közül az egyiket Teleorman, a másikat Mehedinţi megyében jegyezték be.",0
" A SMURD rohammentő-szolgálat helikopterén szállították kórházba a Teleorman megyei kisbusz 53 éves sofőrjét és egy 11 éves kislányt, valamint a Mehedinţi megyei kisbusz három utasát.",0
A rendőrség jelenlegi információi szerint a balesetet a Teleorman megyei jármű 53 éves sofőrje okozta.,0
" A busznak 15 utasa volt, közülük 13-an gyermekek.",0
 ,0
"A jelek szerint a Teleorman megyei busz átment a szembejövő sávra, és frontálisan ütközött a Mehedinţi megyei járművel, amelyben heten utaztak.",0
" A két ütköző jármű elsodort egy harmadikat is, amelyet egy Temes megyei 38 éves férfi vezetett – tájékoztatott a rendőrség.",0
" Mindhárom sofőrt megszondáztatták, egyikük sem fogyasztott alkoholt.",0
"Egy Kijev külvárosában lévő katonai objektumra mért csapásról és egy lengyel zsoldoskülönítmény felszámolásáról tett bejelentést Igor Konasenkov vezérőrnagy, az orosz védelmi minisztérium szóvivője péntek délelőtti hadijelentésében.",0
"Konasenkov szerint nagy hatótávolságú, tengeri indítású Kalibr rakéták mértek csapást egy katonai létesítményre Kijev Zsuljani külvárosában a Vizar gépgyárra, megsemmisítve a létesítményben a nagy és közepes hatótávolságú légvédelmi rakétarendszerek, valamint hajó elleni rakéták gyártó- és javítóműhelyeit.",0
"Csütörtökön elsüllyedt az orosz Fekete-tengeri flotta zászlóshajója, a Moszkva rakétahordozó cirkáló.",0
" Az orosz védelmi minisztérium szerint a hajón lőszerrobbanás történt, meg nem erősített ukrán állítás szerint azonban a cirkálót Neptun típusú ukrán rakéták találták el.",0
Elsüllyedt az orosz Fekete-tengeri Flotta zászlóshajójaElsüllyedt az orosz Fekete-tengeri Flotta lőszerrobbanás következtében kigyulladt és súlyos károkat szenvedett Moszkva nevű zászlóshajója.,0
"Az orosz szóvivő pénteken kilátásba helyezte, hogy az orosz haderő fokozni fogja a kijevi célpontokra mért rakétacsapások számát és erejét, válaszul az orosz területet ért „terrortámadásokra vagy szabotázsakciókra”.",0
Csütörtökön Brjanszk és Belgorod megyét is ukrán csapások érték.,0
" Konasenkov pénteken közölte, hogy egy orosz Sz-400-as rakétarendszer visszatérés közben megsemmisített egy Brjanszkot támadó Mi-8-as helikoptert.",0
" Emellett egy Szu-27-es repülőgép és nyolc drón lelövéséről, valamint a Tocska-U rakták egyik indítóállásának felszámolásáról is beszámolt.",0
A tábornok tájékoztatása szerint az orosz rakétaerők a Harkiv megyei Izjumszke településen likvidálták egy lengyel katonai magáncég zsoldoskülönítményét.,0
" Mint mondta, a csapás következtében akár 30 lengyel zsoldos is életét veszthette.",0
"Konasenkov szerint az orosz fegyveres erők az éjszaka folyamán 221 ukrán katonai célpontra, köztük 12 parancsnoki állásra, 176 erődítményre és élőerő-összpontosulásra, valamint 12 tüzérségi lőállásra mértek csapást.",0
"Andrej Klimov orosz parlamenti képviselő, az Egységes Oroszország kormánypárt külügyi bizottságának alelnöke pénteki moszkvai sajtótájékoztatóján",0
"azt mondta, hogy az ukrán fegyveres testületek tagjai és külföldi „zsoldosok” mellett „NATO-országok katonái” is estek orosz fogságba.",0
" Azt ígérte, hogy bírósági eljárás keretében be fogják őket mutatni, „és az egész világ meglátja, hogy mi is történt valójában”.",0
"Alekszandr Basztrikin, a Nyomozó Bizottság (SZK) elnöke egy Rosztov-na-Donuban megtartott tanácskozáson azt mondta, hogy brit, amerikai, norvég és kanadai harcosok ellen indult eljárás.",0
" Elmondta, hogy Ukrajnába 25 államból, köztük 21 NATO-tagországból érkeztek fegyverszállítások.",0
"Tanúvallomásokra hivatkozva azt állította, hogy ukrán katonák és „nacionalisták” február óta erőszakkal akadályozzák Mariupol lakóit a város elhagyásban.",0
" Basztrikin szerint az utakat aláaknázták, és lőtték a távozni próbáló konvojokat, emellett katonai felszerelést telepítettek lakott területre, óvodákat, iskolákat, kórházakat használva fel fedezékként és lőállásként.",0
"Erős robbanások több ukrajnai városban, ENSZ-illetékes szerint éhínség fenyegeti a Mariupolban rekedteketRobbanásokról érkezett hír pénteken több ukrán város térségéből, az ENSZ Élelmezési Világprogramjának vezérigazgatója pedig közölte, az oroszok éheztetik a Mariupolban rekedt civileket.",0
 Csütörtökön összesen 2557 civilt evakuáltak.,0
"Az orosz Rosztov megye határőrparancsnoksága pénteken arról számolt be, hogy a Donyec-medence két „népköztársaságából” több mint 14 500 menekült érkezett Oroszországba az elmúlt nap folyamán.",0
" A donyecki hatóságok tájékoztatása szerint a regionális konfliktus kiéleződésének kezdete óta eltelt 58 nap alatt a Moszkva által függetlennek elismert entitás 79 lakosa vesztette életét, 310 civil, köztük 24 gyermek pedig megsebesült.",0
 A területre ebben az időszakban az ukrán erők több mint 20 ezer lövést adtak le.,0
" A támadások következtében 2322 lakóépület, 553 polgári infrastrukturális létesítmény és 84 oktatási intézmény sérült meg – mondta.",0
 A luhanszki szakadár hatóságok szerint a „népköztársaságban” február 18.,0
" óta 32 polgári személy vesztette életét, további 51 pedig megsebesült.",0
" Az entitást mintegy 1500 ukrán belövés érte, amelyek 526 lakóházat és 63 infrastrukturális létesítményt romboltak le vagy rongáltak meg.",0
"Az orosz Nyomozó Bizottság (SZK) közölte, hogy több mint ezer olyan ukrán katonát tartanak fogva Oroszország területén, aki letette a fegyvert.",0
Túlnyomó többségüket a nyomozók kihallgatták.,0
" A közlemény szerint az őrizetesek között van öt olyan dandárnak a parancsnoka, „amelyek részt vettek a Donyec-medence lakossága elleni harci cselekményekben”.",0
"Az SZK közölte, hogy a Donyec-medencében elkövetett népirtás címén újabb 15 ukrán csapatparancsnok ellen indított eljárást.",0
 Ezzel az érintettek száma 42-re emelkedett.,0
 A genocídiummal megvádolt ukrán katonai vezetők között van mások mellett Valerij Geletej volt ukrán védelmi minisztert és Viktor Muszenko ukrán vezérkari főnök.,0
"Konasenkov szerint nagy hatótávolságú, tengeri indítású Kalibr rakéták mértek csapást egy katonai létesítményre Kijev Zsuljani külvárosában a Vizar gépgyárra, megsemmisítve a létesítményben a nagy és közepes hatótávolságú légvédelmi rakétarendszerek, valamint hajó elleni rakéták gyártó- és javítóműhelyeit.",0
"Csütörtökön elsüllyedt az orosz Fekete-tengeri flotta zászlóshajója, a Moszkva rakétahordozó cirkáló.",0
" Az orosz védelmi minisztérium szerint a hajón lőszerrobbanás történt, meg nem erősített ukrán állítás szerint azonban a cirkálót Neptun típusú ukrán rakéták találták el.",0
Elsüllyedt az orosz Fekete-tengeri Flotta zászlóshajójaElsüllyedt az orosz Fekete-tengeri Flotta lőszerrobbanás következtében kigyulladt és súlyos károkat szenvedett Moszkva nevű zászlóshajója.,0
"Az orosz szóvivő pénteken kilátásba helyezte, hogy az orosz haderő fokozni fogja a kijevi célpontokra mért rakétacsapások számát és erejét, válaszul az orosz területet ért „terrortámadásokra vagy szabotázsakciókra”.",0
Csütörtökön Brjanszk és Belgorod megyét is ukrán csapások érték.,0
" Konasenkov pénteken közölte, hogy egy orosz Sz-400-as rakétarendszer visszatérés közben megsemmisített egy Brjanszkot támadó Mi-8-as helikoptert.",0
" Emellett egy Szu-27-es repülőgép és nyolc drón lelövéséről, valamint a Tocska-U rakták egyik indítóállásának felszámolásáról is beszámolt.",0
A tábornok tájékoztatása szerint az orosz rakétaerők a Harkiv megyei Izjumszke településen likvidálták egy lengyel katonai magáncég zsoldoskülönítményét.,0
" Mint mondta, a csapás következtében akár 30 lengyel zsoldos is életét veszthette.",0
"Konasenkov szerint az orosz fegyveres erők az éjszaka folyamán 221 ukrán katonai célpontra, köztük 12 parancsnoki állásra, 176 erődítményre és élőerő-összpontosulásra, valamint 12 tüzérségi lőállásra mértek csapást.",0
"Andrej Klimov orosz parlamenti képviselő, az Egységes Oroszország kormánypárt külügyi bizottságának alelnöke pénteki moszkvai sajtótájékoztatóján",0
"azt mondta, hogy az ukrán fegyveres testületek tagjai és külföldi „zsoldosok” mellett „NATO-országok katonái” is estek orosz fogságba.",0
" Azt ígérte, hogy bírósági eljárás keretében be fogják őket mutatni, „és az egész világ meglátja, hogy mi is történt valójában”.",0
"Alekszandr Basztrikin, a Nyomozó Bizottság (SZK) elnöke egy Rosztov-na-Donuban megtartott tanácskozáson azt mondta, hogy brit, amerikai, norvég és kanadai harcosok ellen indult eljárás.",0
" Elmondta, hogy Ukrajnába 25 államból, köztük 21 NATO-tagországból érkeztek fegyverszállítások.",0
"Tanúvallomásokra hivatkozva azt állította, hogy ukrán katonák és „nacionalisták” február óta erőszakkal akadályozzák Mariupol lakóit a város elhagyásban.",0
" Basztrikin szerint az utakat aláaknázták, és lőtték a távozni próbáló konvojokat, emellett katonai felszerelést telepítettek lakott területre, óvodákat, iskolákat, kórházakat használva fel fedezékként és lőállásként.",0
"Erős robbanások több ukrajnai városban, ENSZ-illetékes szerint éhínség fenyegeti a Mariupolban rekedteketRobbanásokról érkezett hír pénteken több ukrán város térségéből, az ENSZ Élelmezési Világprogramjának vezérigazgatója pedig közölte, az oroszok éheztetik a Mariupolban rekedt civileket.",0
 Csütörtökön összesen 2557 civilt evakuáltak.,0
"Az orosz Rosztov megye határőrparancsnoksága pénteken arról számolt be, hogy a Donyec-medence két „népköztársaságából” több mint 14 500 menekült érkezett Oroszországba az elmúlt nap folyamán.",0
" A donyecki hatóságok tájékoztatása szerint a regionális konfliktus kiéleződésének kezdete óta eltelt 58 nap alatt a Moszkva által függetlennek elismert entitás 79 lakosa vesztette életét, 310 civil, köztük 24 gyermek pedig megsebesült.",0
 A területre ebben az időszakban az ukrán erők több mint 20 ezer lövést adtak le.,0
" A támadások következtében 2322 lakóépület, 553 polgári infrastrukturális létesítmény és 84 oktatási intézmény sérült meg – mondta.",0
 A luhanszki szakadár hatóságok szerint a „népköztársaságban” február 18.,0
" óta 32 polgári személy vesztette életét, további 51 pedig megsebesült.",0
" Az entitást mintegy 1500 ukrán belövés érte, amelyek 526 lakóházat és 63 infrastrukturális létesítményt romboltak le vagy rongáltak meg.",0
"Az orosz Nyomozó Bizottság (SZK) közölte, hogy több mint ezer olyan ukrán katonát tartanak fogva Oroszország területén, aki letette a fegyvert.",0
Túlnyomó többségüket a nyomozók kihallgatták.,0
" A közlemény szerint az őrizetesek között van öt olyan dandárnak a parancsnoka, „amelyek részt vettek a Donyec-medence lakossága elleni harci cselekményekben”.",0
"Az SZK közölte, hogy a Donyec-medencében elkövetett népirtás címén újabb 15 ukrán csapatparancsnok ellen indított eljárást.",0
 Ezzel az érintettek száma 42-re emelkedett.,0
"Ahány oktatási intézmény, annyiféle szokás: a húsvétra való készülődés a legtöbb iskolában az oktatás szerves részét képezi, és valamennyi tanintézet sajátos módon közelíti meg az ünnepet.",0
